K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
160,0.9,heldout,0.1375,0.3375,0.45416666666666666,0.5916666666666667,7,10,0.0775,0.6863512396812439,0.2928510392270215,0.22558834746678014,0.11384580359919487,0.29285103922702144,0.28950140770647265,0.29627909088860876,nan,nan,nan,nan,nan,0.46166666666666667,3.495252401197799
200,0.0,aggregate,0.605,0.735,0.795,0.87,9,10,0.17300000000000001,0.5600510239601135,0.34653309261950643,0.31186792004455577,0.18704194653484432,0.3465330926195065,0.3433395508263006,0.3497866010677023,nan,nan,nan,nan,nan,0.61075,0.6278246753039354
200,0.0,heldout,0.22,0.47,0.59,0.74,8,10,0.08,0.5366766452789307,0.24734724762112245,0.16010910687825505,0.11517401448500461,0.24734724762112248,0.24364762261758302,0.2511609575539209,nan,nan,nan,nan,nan,0.45,0.6278246753039354
200,0.3,aggregate,0.6075,0.7425,0.795,0.8725,9,10,0.17299999999999996,0.5808244347572327,0.35334425257292684,0.3189728524232746,0.19151270966335818,0.3533442525729268,0.3496069000221016,0.3571623743281604,nan,nan,nan,nan,nan,0.612,0.819105735072622
200,0.3,heldout,0.225,0.485,0.59,0.745,8,10,0.075,0.5718687772750854,0.27269835441739776,0.18806844851121485,0.1371756245232418,0.2726983544173977,0.268018684218185,0.27754434492623103,nan,nan,nan,nan,nan,0.45,0.819105735072622
200,0.5,aggregate,0.6025,0.7425,0.805,0.8675,9,10,0.17350000000000002,0.5915369987487793,0.35923929252990505,0.3251895536286285,0.19633656078893466,0.359239292529905,0.3555139089171008,0.3630435785631368,nan,nan,nan,nan,nan,0.6102500000000001,1.0702400303674924
200,0.5,heldout,0.225,0.485,0.61,0.735,8,10,0.07600000000000001,0.5806483030319214,0.2850920610738735,0.2020167750257532,0.13658426938109666,0.2850920610738735,0.28050889284941233,0.2898274835399591,nan,nan,nan,nan,nan,0.444,1.0702400303674924
200,0.7,aggregate,0.605,0.7275,0.7925,0.865,9,10,0.171,0.6113007664680481,0.3590212924948023,0.3249673888472863,0.19526235041216614,0.3590212924948023,0.35534618130179657,0.36277321661573403,nan,nan,nan,nan,nan,0.6084999999999999,1.6323698231066794
200,0.7,heldout,0.235,0.47,0.595,0.735,8,10,0.08,0.6103982329368591,0.297633333671419,0.21598944290587893,0.14593816964823153,0.29763333367141903,0.2927254105223108,0.30270863865585207,nan,nan,nan,nan,nan,0.4485,1.6323698231066794
200,0.9,aggregate,0.5025,0.64,0.72,0.79,9,10,0.149,0.6735851168632507,0.38807906362941774,0.35561862828221513,0.21882023416554774,0.3880790636294178,0.3845391256063175,0.3916847821665757,nan,nan,nan,nan,nan,0.57875,3.28823689183251
