K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
160,0.9,heldout,0.004166666666666667,0.025,0.058333333333333334,0.1625,7,20,0.10416666666666667,0.7241378426551819,0.4875243777146725,0.3120951565030343,0.15261459874123665,0.48752437771467255,0.4870048396053155,0.4880450254972149,nan,nan,nan,nan,nan,0.13874999999999998,4.512574716283736
200,0.0,aggregate,0.11,0.195,0.2475,0.325,7,20,0.079,0.4559197723865509,0.4056121011961204,0.2828800384102928,0.12013327234705881,0.4056121011961205,0.40307534793833255,0.40818098677362163,nan,nan,nan,nan,nan,0.21775,2.919434779066929
200,0.0,heldout,0.03,0.07,0.095,0.17,3,20,0.063,0.4378199279308319,0.4364222433788939,0.2092302647022918,0.0992768329693014,0.4364222433788939,0.4346948828441945,0.4381633868153727,nan,nan,nan,nan,nan,0.17000000000000004,2.919434779066929
200,0.3,aggregate,0.0875,0.1875,0.23,0.3175,7,20,0.0855,0.5669825077056885,0.3996116892127547,0.2770878300652376,0.11112122060722356,0.3996116892127547,0.39528506931224733,0.40403407192279656,nan,nan,nan,nan,nan,0.215,3.3277135344817346
200,0.3,heldout,0.02,0.075,0.095,0.19,2,20,0.078,0.5859463214874268,0.41426198286926946,0.18100798132833595,0.07412520794728412,0.4142619828692694,0.41188843937017705,0.4166630404285286,nan,nan,nan,nan,nan,0.1675,3.3277135344817346
200,0.5,aggregate,0.065,0.165,0.22,0.3,7,20,0.0925,0.6190305352210999,0.3994362242792718,0.27655434886675356,0.11159648923295572,0.39943622427927183,0.3961730526295795,0.40275359812509515,nan,nan,nan,nan,nan,0.20675000000000002,3.641536315200517
200,0.5,heldout,0.01,0.075,0.09,0.17,1,20,0.075,0.632390022277832,0.41103454221152025,0.17665030780125665,0.06943059863631458,0.41103454221152025,0.4087738624491417,0.413320365921036,nan,nan,nan,nan,nan,0.163,3.641536315200517
200,0.7,aggregate,0.0325,0.1225,0.1725,0.265,5,20,0.10300000000000001,0.6758089661598206,0.4089409993085168,0.28760636225318337,0.11843190579555508,0.40894099930851674,0.4064711114459551,0.4114410868125524,nan,nan,nan,nan,nan,0.188,4.019165553952761
200,0.7,heldout,0.005,0.055,0.075,0.155,1,20,0.077,0.6779959797859192,0.45513306463128067,0.23733474801868235,0.10910086093847995,0.45513306463128067,0.45312988399929904,0.45715403508866786,nan,nan,nan,nan,nan,0.15,4.019165553952761
200,0.9,aggregate,0.025,0.06,0.095,0.18,6,20,0.122,0.7237471342086792,0.4386293724254433,0.3244150374992508,0.14287804388512568,0.4386293724254433,0.43615537895745643,0.4411315923466949,nan,nan,nan,nan,nan,0.155,4.486720562477161
200,0.9,heldout,0.01,0.02,0.055,0.125,2,20,0.11100000000000002,0.6972908973693848,0.5005468542709856,0.2971948294132896,0.15101505186234024,0.5005468542709856,0.5018463979838532,0.49925402357603865,nan,nan,nan,nan,nan,0.1375,4.486720562477161
300,0.0,aggregate,0.1475,0.265,0.34,0.44,8,20,0.0795,0.4170708954334259,0.3763458212569332,0.24804964143905758,0.10931563990418897,0.3763458212569332,0.37300671184266104,0.37974525325077274,nan,nan,nan,nan,nan,0.25975000000000004,2.648566439483633
300,0.0,heldout,0.02,0.06,0.11,0.2,2,20,0.04,0.4206554889678955,0.516061381635718,0.14110459487539737,0.06625508990172171,0.516061381635718,0.501339366670337,0.5316741898450372,nan,nan,nan,nan,nan,0.17299999999999996,2.648566439483633
300,0.3,aggregate,0.1275,0.245,0.315,0.4175,8,20,0.09449999999999999,0.530197262763977,0.3928583615688302,0.2686056491402224,0.12202588049544685,0.39285836156883025,0.38946206396500194,0.39631441498847453,nan,nan,nan,nan,nan,0.24900000000000003,3.0965788436935395
300,0.3,heldout,0.02,0.05,0.1,0.2,3,20,0.057999999999999996,0.43724367022514343,0.4977830849266743,0.14921927475699384,0.07100970446820103,0.4977830849266743,0.47391358525624583,0.5241845721634983,nan,nan,nan,nan,nan,0.163,3.0965788436935395
300,0.5,aggregate,0.0875,0.22,0.2925,0.39,8,20,0.10899999999999999,0.5928901433944702,0.39193096966450314,0.2685626983579587,0.12098455335482868,0.39193096966450314,0.3876806879792935,0.39627547911103317,nan,nan,nan,nan,nan,0.24025000000000005,3.4680482312573053
300,0.5,heldout,0.01,0.05,0.08,0.2,3,20,0.062,0.4961691200733185,0.5076181967587657,0.18009385766992694,0.07926817844841198,0.5076181967587657,0.4782911812372396,0.5407765819310466,nan,nan,nan,nan,nan,0.157,3.4680482312573053
300,0.7,aggregate,0.055,0.1725,0.245,0.33,8,20,0.1105,0.6574032306671143,0.4003777380949026,0.27686416339452197,0.12095055961768734,0.4003777380949026,0.39819416930716023,0.4025853869080007,nan,nan,nan,nan,nan,0.217,3.926231931110749
300,0.7,heldout,0.0,0.05,0.07,0.18,2,20,0.08,0.541557788848877,0.5024468929513204,0.16049796899438062,0.07296730287059305,0.5024468929513204,0.47661963126883605,0.5312335988969257,nan,nan,nan,nan,nan,0.14400000000000002,3.926231931110749
300,0.9,aggregate,0.0225,0.0825,0.145,0.2075,7,20,0.114,0.7169845700263977,0.43668375603390236,0.3219151825766055,0.1451188040407183,0.43668375603390236,0.4345042498782905,0.4388852375547984,nan,nan,nan,nan,nan,0.17,4.463660151347494
300,0.9,heldout,0.0,0.03,0.08,0.15,3,20,0.07,0.6245386600494385,0.5379116208520487,0.20696794586453435,0.12542704077952566,0.5379116208520487,0.5163463680514621,0.5613567357331328,nan,nan,nan,nan,nan,0.12300000000000001,4.463660151347494
