K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
200,0.3,heldout,0.0,0.0,0.038461538461538464,0.07692307692307693,0,15,0.0,0.11750181019306183,0.7048768706599191,0.043598943072183934,0.028810052869511917,0.7048768706599191,0.685554093656988,0.7253204887334264,0.2555399748461364,0.22926572906870965,0.19460491369210678,0.5783881885624559,0.06093506115402961,0.11923076923076924,3.8919417486717567
200,0.5,aggregate,0.025,0.09,0.1475,0.2175,3,15,0.024000000000000004,0.17025598883628845,0.19379197244356564,0.09654949224940941,0.0335404966414582,0.19379197244356566,0.197976262575177,0.1897808939862506,0.28569400205329165,0.2733753395951418,0.21744189226661895,0.38759736589986515,0.0682521097866727,0.15725,4.276265739368972
200,0.5,heldout,0.0,0.0,0.07692307692307693,0.07692307692307693,0,15,0.015384615384615385,0.10144264996051788,0.6739200742019869,-0.035352796475375245,-0.026290666079165748,0.6739200742019867,0.6509753027167785,0.6985413964672218,0.22998351250081855,0.22576038359958345,0.19460491369210678,0.5783881885624559,0.035378598808711775,0.11538461538461539,4.276265739368972
200,0.7,aggregate,0.0225,0.0725,0.1225,0.1875,3,15,0.021,0.15793552994728088,0.19185730305332244,0.09440288726436323,0.03589262093661111,0.1918573030533224,0.19585521153124894,0.18801934476478643,0.2891087435728895,0.26587111906208427,0.21744189226661895,0.38759736589986515,0.07166685130627057,0.1465,4.772669593159209
200,0.7,heldout,0.0,0.038461538461538464,0.07692307692307693,0.11538461538461539,1,15,0.015384615384615385,0.2497863620519638,0.6694929544548296,0.017245100540974518,0.008407349650823785,0.6694929544548295,0.633823533250679,0.709416488715851,0.20129989647672322,0.22043516739845823,0.19460491369210678,0.5783881885624559,0.006694982784616443,0.10384615384615384,4.772669593159209
200,0.9,aggregate,0.0075,0.0425,0.08,0.1575,4,15,0.037500000000000006,0.3378561735153198,0.3046385161469356,0.22176058034198146,0.13270297198805425,0.3046385161469356,0.3009913808694348,0.3083751207579081,0.30371739477480125,0.2511761702972713,0.21744189226661895,0.38759736589986515,0.0862755025081823,0.12899999999999998,5.453814727423276
200,0.9,heldout,0.0,0.07692307692307693,0.11538461538461539,0.11538461538461539,2,15,0.061538461538461535,0.3474060893058777,0.7685700539422198,0.2897266495718575,0.26011603143129913,0.7685700539422196,0.7362205223219853,0.8038931196613809,0.2453856118761779,0.20688828589287298,0.19460491369210678,0.5783881885624559,0.05078069818407113,0.11153846153846156,5.453814727423276
300,0.0,aggregate,0.1025,0.22,0.285,0.365,3,15,0.014500000000000002,0.09193234145641327,0.181369709694489,0.08265208300971384,0.030362433136069858,0.18136970969448904,0.18509184013901667,0.1777943295672527,0.2997606167344797,0.2987435046840075,0.21744189226661895,0.38759736589986515,0.08231872446786073,0.191,2.9076842625916424
300,0.0,heldout,0.0,0.038461538461538464,0.11538461538461539,0.11538461538461539,2,15,0.015384615384615385,-0.02061375230550766,0.6933553992892882,0.030807106288645213,0.017985611510791366,0.6933553992892882,0.6684023241908885,0.7202438436735937,0.19502535700800225,0.23374327938287104,0.19460491369210678,0.5783881885624559,0.000420443315895469,0.11538461538461539,2.9076842625916424
300,0.3,aggregate,0.085,0.1975,0.2675,0.37,5,15,0.014000000000000002,0.12124323099851608,0.20053721693445292,0.1041017249327642,0.03543614576127463,0.20053721693445292,0.20481851843835683,0.19643123401831622,0.3026110120012058,0.29366557421747996,0.21744189226661895,0.38759736589986515,0.08516911973458688,0.18425,3.4281695760438264
300,0.3,heldout,0.0,0.038461538461538464,0.07692307692307693,0.11538461538461539,2,15,0.015384615384615385,-0.03368019312620163,0.724131334218959,0.05470801959077332,0.0368442130556668,0.724131334218959,0.7149092174206836,0.7335944854308323,0.21412318757401214,0.23454648676642056,0.19460491369210678,0.5783881885624559,0.019518273881905357,0.08846153846153845,3.4281695760438264
300,0.5,aggregate,0.075,0.1775,0.2525,0.3275,5,15,0.0165,0.14071233570575714,0.19687866649306124,0.09999209714295672,0.0352459756202441,0.19687866649306124,0.20108676124765326,0.19284308518384682,0.30602292199304965,0.2874670651496834,0.21744189226661895,0.38759736589986515,0.0885810297264307,0.18125,3.8773676281033618
300,0.5,heldout,0.0,0.038461538461538464,0.07692307692307693,0.11538461538461539,2,15,0.02307692307692308,0.06922360509634018,0.723459027620921,0.16113431704836728,0.10632447296058661,0.7234590276209211,0.6897136290921904,0.7606763989337137,0.19279515770155564,0.23461940767337233,0.19460491369210678,0.5783881885624559,-0.0018097559905511373,0.10769230769230768,3.8773676281033618
