K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
50,0.3,heldout,0.1,0.28285714285714286,0.42857142857142855,0.6057142857142858,9,10,0.07771428571428572,0.6342449188232422,0.27941590125037535,0.23456874273220849,0.15217816400893458,0.27941590125037535,0.2801060471627276,0.27872914784399067,nan,nan,nan,nan,nan,0.4774285714285714,2.2192854907725104
50,0.5,aggregate,0.1975,0.375,0.485,0.645,7,10,0.113,0.657856285572052,0.31067142807413795,0.27346773223234594,0.15530951597223694,0.3106714280741379,0.31246738955873954,0.3088959938170572,nan,nan,nan,nan,nan,0.511,2.5943851188480687
50,0.5,heldout,0.09142857142857143,0.2857142857142857,0.4114285714285714,0.5942857142857143,9,10,0.08,0.6685342192649841,0.2802484605241617,0.23547791018200562,0.14969399009689505,0.2802484605241618,0.2805905037653943,0.27990725017737395,nan,nan,nan,nan,nan,0.47685714285714287,2.5943851188480687
50,0.7,aggregate,0.1875,0.355,0.4725,0.625,7,10,0.113,0.6789384484291077,0.2956275938334952,0.25756428221440764,0.14630309386470897,0.29562759383349524,0.2970378932926425,0.29423062294937546,nan,nan,nan,nan,nan,0.5015000000000001,3.189048894599138
50,0.7,heldout,0.08571428571428572,0.26571428571428574,0.4,0.5742857142857143,9,10,0.0862857142857143,0.6868919134140015,0.27287896748725293,0.22758440450327763,0.14406084722727105,0.27287896748725293,0.2728740967124073,0.27288383843598735,nan,nan,nan,nan,nan,0.46742857142857147,3.189048894599138
50,0.9,aggregate,0.1125,0.29,0.3925,0.5175,8,10,0.11349999999999999,0.7122047543525696,0.3291754471860799,0.29280703479524844,0.1772341554937488,0.3291754471860799,0.33082206579251167,0.32754513900503424,nan,nan,nan,nan,nan,0.468,4.246188816541618
50,0.9,heldout,0.04857142857142857,0.22285714285714286,0.3314285714285714,0.46,9,10,0.09942857142857142,0.699042558670044,0.2753129314874191,0.23004019831938044,0.14441615731870222,0.2753129314874191,0.2759249038081037,0.2747036677394682,nan,nan,nan,nan,nan,0.4405714285714286,4.246188816541618
100,0.0,aggregate,0.385,0.58,0.69,0.7925,7,10,0.13649999999999998,0.5505526661872864,0.3027705977162759,0.2651159299980274,0.149715073422326,0.3027705977162759,0.30466240543227435,0.30090213945222305,nan,nan,nan,nan,nan,0.55525,1.237300901113673
100,0.0,heldout,0.19666666666666666,0.44,0.5866666666666667,0.7233333333333334,8,10,0.08866666666666667,0.56296706199646,0.35915724199356036,0.31220057180723987,0.22052519225949824,0.35915724199356036,0.3561031583418666,0.36226416491106844,nan,nan,nan,nan,nan,0.514,1.237300901113673
100,0.3,aggregate,0.39,0.59,0.6925,0.8025,7,10,0.1275,0.5860801339149475,0.29664064529978207,0.25860006565877425,0.146308746111437,0.296640645299782,0.29817040083483864,0.2951265063865208,nan,nan,nan,nan,nan,0.55625,1.557174229665576
100,0.3,heldout,0.19666666666666666,0.4533333333333333,0.59,0.7366666666666667,8,10,0.08666666666666667,0.5989799499511719,0.35763497791054255,0.31049746713507426,0.21711220002983755,0.35763497791054255,0.35424185554371873,0.3610937312932859,nan,nan,nan,nan,nan,0.5143333333333334,1.557174229665576
100,0.5,aggregate,0.385,0.59,0.6925,0.8,6,10,0.1185,0.6092031598091125,0.3023623242687554,0.26458759614823485,0.1474011948662169,0.3023623242687554,0.303642677168246,0.30109272361416334,nan,nan,nan,nan,nan,0.5605,1.9130392022603884
100,0.5,heldout,0.19666666666666666,0.4533333333333333,0.59,0.7333333333333333,8,10,0.08533333333333334,0.6281906366348267,0.3609703910450697,0.31407484795987484,0.22133681037285619,0.3609703910450698,0.357537861503644,0.36446946722100937,nan,nan,nan,nan,nan,0.519,1.9130392022603884
100,0.7,aggregate,0.3675,0.5675,0.6675,0.7725,7,10,0.135,0.6587746143341064,0.3026711440338705,0.2649542322448864,0.14845009187243038,0.3026711440338705,0.30391772589209326,0.3014347466322817,nan,nan,nan,nan,nan,0.55425,2.5386187935031486
100,0.7,heldout,0.19666666666666666,0.4266666666666667,0.56,0.6966666666666667,8,10,0.08733333333333332,0.673047661781311,0.3587371078530326,0.31197271322331577,0.21441611670531077,0.35873710785303253,0.3554573335802107,0.3620779701707703,nan,nan,nan,nan,nan,0.5146666666666666,2.5386187935031486
100,0.9,aggregate,0.245,0.445,0.54,0.6475,8,10,0.11549999999999999,0.7137424945831299,0.3212229544684009,0.28448531636985125,0.17501354886410406,0.3212229544684009,0.32315296625069245,0.3193158595764511,nan,nan,nan,nan,nan,0.5145000000000001,3.8869586846771016
100,0.9,heldout,0.12,0.33,0.43333333333333335,0.5566666666666666,6,10,0.08399999999999999,0.6972960829734802,0.35635744374713063,0.3091127595533034,0.20651218736041246,0.3563574437471306,0.3547456788603582,0.35798392138703966,nan,nan,nan,nan,nan,0.4796666666666666,3.8869586846771016
160,0.0,aggregate,0.5675,0.765,0.845,0.895,7,10,0.1335,0.569021999835968,0.3010199686144326,0.26324945020266965,0.15489379157495814,0.3010199686144326,0.302777034659393,0.29928317800712734,nan,nan,nan,nan,nan,0.6185,0.895376516273523
160,0.0,heldout,0.31666666666666665,0.6083333333333333,0.7416666666666667,0.825,9,10,0.1,0.612244188785553,0.35228893217683493,0.2889235414237452,0.26625650072941476,0.35228893217683493,0.35957486501690894,0.34529239966331626,nan,nan,nan,nan,nan,0.57375,0.895376516273523
160,0.3,aggregate,0.55,0.7775,0.84,0.895,6,10,0.127,0.589144766330719,0.304544737480114,0.26695296826936354,0.15666896616072698,0.304544737480114,0.30624618779462737,0.3028620886293204,nan,nan,nan,nan,nan,0.6215,1.1278063156371465
160,0.3,heldout,0.2875,0.6291666666666667,0.7333333333333333,0.825,9,10,0.10416666666666667,0.6351710557937622,0.3494567211557536,0.28577065801655954,0.2662772290155562,0.34945672115575355,0.3564826411029583,0.3427023961936128,nan,nan,nan,nan,nan,0.5716666666666668,1.1278063156371465
160,0.5,aggregate,0.5475,0.7725,0.84,0.9025,7,10,0.129,0.6061786413192749,0.30746128274517726,0.27001094292933464,0.15731712006093404,0.3074612827451772,0.3090815151924631,0.3058579485175067,nan,nan,nan,nan,nan,0.62175,1.4244841445292298
160,0.5,heldout,0.29583333333333334,0.6208333333333333,0.7333333333333333,0.8375,9,10,0.10250000000000001,0.654616117477417,0.3539090800795323,0.2905005094977977,0.2807582186888531,0.3539090800795323,0.36042737073374836,0.3476223665634251,nan,nan,nan,nan,nan,0.5724999999999999,1.4244841445292298
160,0.7,aggregate,0.5,0.7525,0.8175,0.885,7,10,0.1355,0.6379030346870422,0.3117721203876635,0.27451401660841,0.16265884540106118,0.3117721203876635,0.3131606076336368,0.3103958913033801,nan,nan,nan,nan,nan,0.6075,2.0273927452554483
160,0.7,heldout,0.24166666666666667,0.6,0.7041666666666667,0.8083333333333333,9,10,0.09666666666666666,0.6802548766136169,0.348957175275167,0.28504847890590335,0.2756913927832441,0.34895717527516706,0.3555266752147691,0.3426260558124536,nan,nan,nan,nan,nan,0.5541666666666667,2.0273927452554483
160,0.9,aggregate,0.3625,0.595,0.6775,0.7725,9,10,0.127,0.7071084380149841,0.30347823147451514,0.2657071359456532,0.15756238407928083,0.30347823147451514,0.3046811177274322,0.3022848059015854,nan,nan,nan,nan,nan,0.55975,3.5601258506033187
160,0.9,heldout,0.1875,0.425,0.5375,0.6625,8,10,0.0925,0.7069652080535889,0.34724981191748006,0.28337922073964683,0.23017009345489678,0.34724981191748006,0.35424397159537213,0.34052648892799314,nan,nan,nan,nan,nan,0.5208333333333334,3.5601258506033187
200,0.0,aggregate,0.65,0.8225,0.875,0.92,7,10,0.14450000000000002,0.5691716074943542,0.2899000200090431,0.25153105708898127,0.1476015155246441,0.28990002000904314,0.29161126737014215,0.28820873952661036,nan,nan,nan,nan,nan,0.6415000000000001,0.7347669325363902
200,0.0,heldout,0.365,0.65,0.75,0.84,9,10,0.09600000000000002,0.6082555651664734,0.36818195835613243,0.2961071478684669,0.19977849870616624,0.36818195835613243,0.37469250275486504,0.3618938003663458,nan,nan,nan,nan,nan,0.5865,0.7347669325363902
200,0.3,aggregate,0.6425,0.825,0.8775,0.925,7,10,0.14550000000000002,0.5881574153900146,0.29926259958335755,0.26141568378368196,0.15064127101562802,0.2992625995833575,0.30112614748380667,0.2974219753059237,nan,nan,nan,nan,nan,0.6415000000000001,0.9470541189938985
200,0.3,heldout,0.35,0.655,0.755,0.85,9,10,0.09700000000000002,0.6381264925003052,0.37282007246435817,0.3013314550454615,0.19892117797174022,0.3728200724643582,0.37976073229492285,0.36612855970108926,nan,nan,nan,nan,nan,0.5870000000000001,0.9470541189938985
200,0.5,aggregate,0.6425,0.825,0.8775,0.9175,8,10,0.1425,0.6047323942184448,0.3029704850681835,0.26531590110289305,0.15147830899278109,0.3029704850681835,0.3048069248221883,0.30115604162233145,nan,nan,nan,nan,nan,0.6409999999999999,1.2167670934814743
200,0.5,heldout,0.345,0.65,0.755,0.835,10,10,0.102,0.6632052659988403,0.37833553020855126,0.3074852666827328,0.19733678852844375,0.3783355302085514,0.38539687938089706,0.3715282852873388,nan,nan,nan,nan,nan,0.5885,1.2167670934814743
200,0.7,aggregate,0.605,0.7875,0.875,0.9175,8,10,0.1315,0.6214648485183716,0.31352228028966034,0.2764322362680048,0.16010434444190838,0.3135222802896603,0.3153908864438869,0.31167568570035814,nan,nan,nan,nan,nan,0.6330000000000001,1.7763407235043616
